wcr_number,mean_ci_upper,pump_loc,mean_ci_lower,tot_completed_depth,gwl_2019,gsp_name,x,y
WCR0015837,130.79167247516304,128.7617221764006,126.7317718776382,212,81.97780134392556,Merced,-120.60548,37.30934
WCR0015934,131.43287454562298,129.40282988539576,127.37278522516854,213,81.97780134392556,Merced,-120.56848999999998,37.30960999999999
WCR0015948,135.92591211514275,133.89521393845655,131.86451576177035,220,81.97780134392556,Merced,-120.56848999999998,37.30960999999999
WCR0015972,173.43874443813922,171.40306935602246,169.3673942739057,278,97.47530139538907,Merced,-120.43942800000002,37.31184599999999
WCR0015984,229.18563977571145,227.1438322709653,225.10202476621916,363,186.87006520361695,Merced,-120.27965000000002,37.250439999999976
WCR0016225,65.3043778565879,63.29805401681282,61.291730177037735,120,12.446624897085476,SJREC (DM),-120.60925999999998,37.075729999999986
WCR0016284,118.64151105356062,116.61340235113632,114.58529364871201,193,81.97780134392556,Merced,-120.56848999999998,37.30960999999999
WCR0016338,116.09179667004706,114.0640876643864,112.03637865872575,189,101.18547816298523,Merced,-120.44256000000001,37.295390000000005
WCR0016607,129.50977100526495,127.4800101881441,125.45024937102325,210,104.41014714273824,Merced,-120.42421999999999,37.31028999999998
WCR0016646,137.21110168888123,135.18021902500465,133.14933636112806,222,81.97780134392556,Merced,-120.60548,37.30934
WCR0016654,183.8678972560401,181.8309730669459,179.79404887785168,294,103.94330031680931,Merced,-120.51332999999997,37.339029999999994
WCR0016655,518.1645930214871,516.102919892382,514.041246763277,790,107.76038781595733,Merced,-120.39213,37.16359
WCR0016902,181.03885468313874,179,176.96114531686126,320,77.74979143708998,Merced,-120.62369999999997,37.30938999999999
WCR0018845,99.51149545425648,97.5,95.48850454574352,220,34.927965640452044,SJREC (DM),-120.843793,37.03185200000001
WCR0019064,86.51325182127371,84.5,82.48674817872629,260,19.79325371024908,SJREC (DM),-120.98948699999997,37.21306999999999
WCR0019082,114.8180547658469,112.79054719169031,110.76303961753372,187,43.44798566538069,Merced,-120.76886999999998,37.382250000000006
WCR0019089,155.26869067178018,153.23532509557924,151.2019595193783,250,81.97780134392556,Merced,-120.60548,37.30934
WCR0019101,74.50798623948049,72.5,70.49201376051951,150,16.164217594834966,SJREC (DM),-120.71681999999997,37.09088999999999
WCR0019102,155.9157552966382,153.88230436576268,151.84885343488716,251,77.74979143708998,Merced,-120.632232,37.310319
WCR0019113,114.51239466813965,112.5,110.48760533186035,240,19.67658108934653,Grassland (DM),-120.84378999999998,37.10693999999998
WCR0019172,129.50977100526495,127.4800101881441,125.45024937102325,210,85.95479352834032,Merced,-120.54996,37.32427
WCR0019174,123.11051700547834,121.08171894194038,119.05292087840242,200,81.39544270973371,Merced,-120.49939999999998,37.28555599999999
WCR0019175,313.8020270421818,311.7528559759207,309.70368490965956,490,97.47530139538907,Merced,-120.43594999999998,37.313468999999984
WCR0019178,140.42686693111568,138.3955273246032,136.3641877180907,227,66.7011735742325,Merced,-120.71474999999998,37.33871999999998
WCR0019182,129.50977100526495,127.4800101881441,125.45024937102325,210,81.97780134392556,Merced,-120.600526,37.306029
WCR0019418,123.11051700547834,121.08171894194038,119.05292087840242,200,77.74979143708998,Merced,-120.64197,37.309399999999975
WCR0019640,125.02847407182733,122.99938447724837,120.9702948826694,203,81.97780134392556,Merced,-120.58695999999999,37.30947
WCR0019641,83.00956059643002,81,78.99043940356998,180,32.700240208442494,SJREC (DM),-121.02187000000002,37.25311999999999
WCR0019684,152.53293546772343,150.5,148.46706453227657,245,81.97780134392556,Merced,-120.58682,37.324009999999994
WCR0020310,54.145169741991886,52.12832115585988,50.11147256972787,90,11.605700076841442,Merced,-120.91476,37.33886999999999
WCR0020311,54.019059849714225,52,49.980940150285775,110,9.482437306517845,Merced,-120.87728800000001,37.318709999999996
WCR0020315,273.65183290223945,271.6059217928631,269.5600106834868,430,22.55642369756816,Merced,-120.78783999999997,37.30958999999999
WCR0020316,128.2285447937874,126.19897447450703,124.16940415522666,208,81.97780134392556,Merced,-120.601724,37.318796999999996
WCR0020322,126.94799997627008,124.91862117633605,122.88924237640201,207,81.97780134392556,Merced,-120.58695999999999,37.30947
WCR0020392,71.50798623948049,69.5,67.49201376051951,150,12.446624897085476,SJREC (DM),-120.62657999999999,37.04702999999999
WCR0020982,154.21981646564188,152.10414935352728,149.98848224141267,300,143.49477778561896,Chowchilla,-120.39190999999998,37.134379999999986
WCR0021318,160.44917179090655,158.4151294965382,156.38108720216988,258,120.88604808764424,Merced,-120.45367500000002,37.37248099999999
WCR0021340,126.30798503927116,124.27870238366839,122.24941972806562,206,81.97780134392556,Merced,-120.58682,37.324009999999994
WCR0022562,94.51102920636322,92.5,90.48897079363678,210,18.092868815222033,Grassland (DM),-120.77155000000002,37.04844
WCR0022608,79.50956059643002,77.5,75.49043940356998,180,12.446624897085476,SJREC (DM),-120.60892000000001,37.06148
WCR0022939,120.55571986493973,118.52731415186744,116.49890843879516,NA,97.47530139538907,Merced,-120.44211999999997,37.32477
WCR0022946,145.58021422892244,143.54815600398854,141.51609777905463,235,94.00920251175188,Merced,-120.64142999999999,37.353019999999994
WCR0022947,123.11051700547834,121.08171894194038,119.05292087840242,200,81.81258270529634,Merced,-120.65962,37.35302999999998
WCR0022962,113.54506639364071,111.51776130831342,109.49045622298614,185,94.00920251175188,Merced,-120.62343,37.33838999999998
WCR0022963,132.71577764514254,130.6855450171504,128.65531238915824,215,94.00920251175188,Merced,-120.62343,37.33838999999998
WCR0022982,98.33096134403222,96.3061680592665,94.28137477450078,161,56.881913916018114,Merced,-120.67849000000001,37.29500999999998
WCR0022987,69.50798623948049,67.5,65.49201376051951,150,11.949803525957897,SJREC (DM),-120.60854,37.032440000000015
WCR0023017,152.03552607742853,150.0025906097051,147.96965514198166,245,120.88604808764424,Merced,-120.45597099999999,37.373543999999995
WCR0023018,129.50977100526495,127.4800101881441,125.45024937102325,210,81.97780134392556,Merced,-120.60548,37.30934
WCR0023063,161.34329806009717,159.30914048373396,157.27498290737074,NA,97.47530139538907,Merced,-120.43175099999999,37.319555999999984
WCR0023420,215.65857833789352,213.65254346339037,211.64650858888723,309,101.76275982471628,Merced,-120.67655999999998,37.42608999999999
WCR0023881,67.00798623948049,65,62.99201376051952,150,22.202949351190764,Grassland (DM),-120.78966,37.04875999999998
WCR0023960,181.25759571172594,179.2209792490094,177.18436278629284,290,97.47530139538907,Merced,-120.44211999999997,37.32477
WCR0023962,280.3231087540134,278.2766296045559,276.23015045509845,443,104.41014714273824,Merced,-120.38783999999997,37.310280000000006
WCR0023965,139.1400856889939,137.1089281306665,135.0777705723391,225,81.81258270529634,Merced,-120.67771,37.35308
WCR0023966,126.30798503927116,124.27870238366839,122.24941972806562,205,81.81258270529634,Merced,-120.67771,37.35308
WCR0023967,137.21110168888123,135.18021902500465,133.14933636112806,225,81.81258270529634,Merced,-120.67771,37.35308
WCR0023972,132.71577764514254,130.6855450171504,128.65531238915824,215,81.81258270529634,Merced,-120.69630999999998,37.338660000000004
WCR0023976,114.8180547658469,112.79054719169031,110.76303961753372,187,81.81258270529634,Merced,-120.65977000000001,37.338530000000006
WCR0023978,119.91746890331498,117.88916193141665,115.86085495951832,195,94.00920251175188,Merced,-120.61651600000002,37.339623
WCR0023988,110.36594312203806,108.3391488874586,106.31235465287915,200,101.81609390625478,Merced,-120.60515999999997,37.33851
WCR0023993,114.8180547658469,112.79054719169031,110.76303961753372,187,69.18444517765248,Merced,-120.67815000000002,37.32407
WCR0023994,119.91746890331498,117.88916193141665,115.86085495951832,195,69.18444517765248,Merced,-120.6965,37.324109999999976
WCR0023998,132.71577764514254,130.6855450171504,128.65531238915824,215,81.97780134392556,Merced,-120.60548,37.30934
WCR0024011,62.007439860429145,60,57.992560139570855,140,12.446624897085476,SJREC (DM),-120.62657999999999,37.04702999999999
WCR0024021,77.00798623948049,75,72.99201376051951,150,10.840156075038875,SJREC (DM),-120.66273000000001,37.01823000000001
WCR0024026,122.012828321653,120,117.987171678347,250,25.571034503954326,SJREC (DM),-120.82784,37.00559
WCR0024035,91.39864722855538,89.37505378462684,87.35146034069831,150,81.97780134392556,Merced,-120.58682,37.324009999999994
WCR0024036,54.508522380932504,52.5,50.491477619067496,160,11.960250539994936,Grassland (DM),-120.71786999999998,36.97526
WCR0024050,97.69963929732499,95.67495388410289,93.65026847088079,NA,62.699086113415134,Merced,-120.55033000000002,37.295300000000005
WCR0024051,116.72894783313251,114.7011385078349,112.67332918253729,190,59.005603850897074,Merced,-120.58721999999997,37.29502
WCR0024058,116.72894783313251,114.7011385078349,112.67332918253729,190,94.00920251175188,Merced,-120.64142999999999,37.353019999999994
WCR0024071,42.00465873145999,40,37.99534126854001,90,33.92524319222201,SJREC (DM),-121.02165,37.19522999999998
WCR0024081,189.51830303620665,187.5,185.48169696379335,400,13.810034295987808,Grassland (DM),-120.85844999999999,37.19439999999998
WCR0024764,189.6156671121146,187.5,185.3843328878854,300,72.93723212543036,Merced,-120.48280999999997,37.134730000000005
WCR0024795,129.50977100526495,127.4800101881441,125.45024937102325,210,56.2503778100151,Merced,-120.71481999999997,37.32415999999999
WCR0024823,96.51195049705699,94.5,92.48804950294301,230,47.88616644544074,Northern Central (DM),-120.89999,37.02032
WCR0024825,135.92591211514275,133.89521393845655,131.86451576177035,220,81.39544270973371,Merced,-120.47873999999999,37.28068999999999
WCR0024867,116.72894783313251,114.7011385078349,112.67332918253729,190,81.97780134392556,Merced,-120.58682,37.324009999999994
WCR0025407,200.88168798020465,198.8428332970659,196.80397861392717,320,34.25443952325503,Merced,-120.55206000000001,37.19309999999999
WCR0025864,135.92591211514275,133.89521393845655,131.86451576177035,220,115.16742842228496,Merced,-120.44268999999998,37.25071999999999
WCR0025910,240.42816793083375,238.38526633548466,236.34236474013557,NA,165.8298311657386,Merced,-120.31579999999998,37.23648
WCR0026215,125.02847407182733,122.99938447724837,120.9702948826694,203,81.39544270973371,Merced,-120.49682,37.28088999999999
WCR0026235,110.51149545425648,108.5,106.48850454574352,220,17.21477532898199,Grassland (DM),-120.75391,37.033640000000005
WCR0026288,243.74015115730253,241.69693501166032,239.6537188660181,425,44.74526652533905,Merced,-120.71505000000002,37.29510999999999
WCR0026495,133.99934115140343,131.96892155766878,129.93850196393413,217,123.94013539806106,Merced,-120.59965299999998,37.38966099999998
WCR0026496,126.94799997627008,124.91862117633605,122.88924237640201,207,81.97780134392556,Merced,-120.59916699999997,37.320404999999994
WCR0026503,168.2364935080117,166.20146170030256,164.1664298925934,270,60.68655576815865,Merced,-120.62392000000001,37.29490999999999
WCR0026507,290.34571153507613,288.29839961955827,286.2510877040404,455,81.97780134392556,Merced,-120.57910899999999,37.33036599999999
WCR0026508,143.6465534666252,141.61476294315605,139.5829724196869,232,81.97780134392556,Merced,-120.58695999999999,37.30947
WCR0026509,116.72894783313251,114.7011385078349,112.67332918253729,190,81.97780134392556,Merced,-120.58695999999999,37.30947
WCR0026816,50.48367697368316,48.46744119906469,46.451205424446215,84,12.859319671575088,Merced,-120.86023,37.32407
WCR0026875,157.03249972038128,155,152.96750027961872,240,66.7011735742325,Merced,-120.70518,37.36384699999997
WCR0027192,179.95319003131982,177.91672855342176,175.8802670755237,288,103.94330031680931,Merced,-120.497539,37.366077
WCR0027193,150.74327787172788,148.71051602014643,146.67775416856497,243,103.94330031680931,Merced,-120.50236499999997,37.34188699999999
WCR0027599,126.94799997627008,124.91862117633605,122.88924237640201,206,81.97780134392556,Merced,-120.60548,37.30934
WCR0028569,194.32851398595878,192.2903878952014,190.25226180444403,310,81.81258270529634,Merced,-120.67792,37.338559999999994
WCR0028589,198.259038467435,196.22047319914606,194.1819079308571,316,105.74470663213623,Merced,-120.44183,37.339309999999976
WCR0029676,274.98540758898554,272.9393820255283,270.89335646207104,432,125.41910900878044,Merced,-120.61975099999998,37.424587999999986
WCR0029678,150.03336557620094,148,145.96663442379906,250,123.94013539806106,Merced,-120.60195199999998,37.387998
WCR0029687,280.3231087540134,278.2766296045559,276.23015045509845,450,40.04844309252785,Merced,-120.76956000000001,37.30958999999999
WCR0029688,121.83276149354577,119.80415908327448,117.7755566730032,198,81.97780134392556,Merced,-120.60531999999999,37.32389999999998
WCR0029698,83.1113022516288,81.10320792650468,79.09511360138056,152,28.814069428343508,SJREC (DM),-120.55825999999998,37.035720000000005
WCR0030476,61.989542410849765,59.98355644372627,57.97757047660278,114,29.55500300079227,SJREC (DM),-120.92707899999999,37.057271999999976
WCR0030482,133.35747720947583,131.3271509737298,129.29682473798377,216,77.74979143708998,Merced,-120.61516999999999,37.32593399999998
WCR0030483,132.71577764514254,130.6855450171504,128.65531238915824,215,81.97780134392556,Merced,-120.60548,37.30934
WCR0030484,123.11051700547834,121.08171894194038,119.05292087840242,200,85.95479352834032,Merced,-120.51818600000001,37.300052
WCR0030492,66.50743986042914,64.5,62.492560139570855,140,10.840156075038875,SJREC (DM),-120.68086,37.032740000000004
WCR0030493,135.92591211514275,133.89521393845655,131.86451576177035,220,81.97780134392556,Merced,-120.58695999999999,37.30947
WCR0030504,204.81905784187842,202.7797739802457,200.74049011861297,326,104.41014714273824,Merced,-120.39872400000002,37.30465699999998
WCR0030507,126.30798503927116,124.27870238366839,122.24941972806562,205,115.16742842228496,Merced,-120.43617399999998,37.227746999999994
WCR0030616,129.50977100526495,127.4800101881441,125.45024937102325,210,81.81258270529634,Merced,-120.67792,37.338559999999994
WCR0030641,168.8863137162875,166.85120079459702,164.81608787290654,271,59.005603850897074,Merced,-120.58758,37.28042000000001
WCR0030652,123.11051700547834,121.08171894194038,119.05292087840242,200,81.97780134392556,Merced,-120.58695999999999,37.30947
WCR0030680,123.11051700547834,121.08171894194038,119.05292087840242,200,81.97780134392556,Merced,-120.60199600000001,37.328499000000015
WCR0030856,119.27939900539268,117.25119103692077,115.22298306844887,194,101.81609390625478,Merced,-120.5865,37.33857999999999
WCR0030857,107.19170298275459,105.1654262012492,103.13914941974382,175,81.97780134392556,Merced,-120.60548,37.30934
WCR0030858,142.3582134870695,140.3266026139673,138.29499174086513,230,85.95479352834032,Merced,-120.54996,37.32427
WCR0030872,152.03552607742853,150.0025906097051,147.96965514198166,245,102.55107165069829,Merced,-120.54968999999998,37.33884
WCR0030895,154.03161087310218,152,149.96838912689782,230,101.76275982471628,Merced,-120.67682999999998,37.41122999999999
WCR0031900,152.03552607742853,150.0025906097051,147.96965514198166,245,147.05458882462682,Merced,-120.27956000000002,37.265409999999974
WCR0031929,189.53738026418728,187.5,185.46261973581272,300,136.57137887121678,Merced,-120.37030999999998,37.23648
WCR0032147,139.7833975619794,137.75214885862707,135.72090015527473,226,94.00920251175188,Merced,-120.62343,37.33838999999998
WCR0032148,267.6550161555653,265.6096254465243,263.56423473748333,421,81.97780134392556,Merced,-120.56822,37.324129999999975
